subtype,cell_type,chi2_stat,p_value,overlap,fdr,neg_log10_fdr
5,immature B cell,0.007248083238954428,0.9321535283242971,5,1.0,-0.0
5,IgA plasma cell,1.9768250363971054,0.15972528252306295,5,0.5660167778729901,0.24717069526108756
5,IgG plasma cell,0.00040588726697546155,0.9839263911035373,4,1.0,-0.0
5,plasmablast,1.0872520276681765,0.2970808736604616,7,0.7586894080387804,0.11993597902070974
5,T cell,1.0413974065036637,0.30749669472066865,3,0.7763588544697843,0.10993748944832962
5,alpha-beta T cell,2.5047293205988677,0.11350498552452824,2,0.5010124382064168,0.30015149214202064
5,memory T cell,0.895504618742287,0.3439899548198815,3,0.8307145204286176,0.08054819824198681
5,"CD4-positive, alpha-beta T cell",0.17729855479165252,0.6737051726673053,4,1.0,-0.0
5,"CD8-positive, alpha-beta T cell",2.146203844651462,0.14292288767698683,2,0.5549967793970146,0.2557095370469872
5,"naive thymus-derived CD4-positive, alpha-beta T cell",0.008287558379462124,0.9274639637605508,6,1.0,-0.0
5,"naive thymus-derived CD8-positive, alpha-beta T cell",0.0,1.0,5,1.0,-0.0
5,"CD4-positive, alpha-beta memory T cell",0.08357821541156894,0.7725056405165515,4,1.0,-0.0
5,"CD8-positive, alpha-beta memory T cell",0.18949512818101635,0.6633371504764436,4,1.0,-0.0
5,"effector CD8-positive, alpha-beta T cell",0.0,1.0,6,1.0,-0.0
5,regulatory T cell,0.0,1.0,6,1.0,-0.0
5,T follicular helper cell,0.00035047516625990184,0.9850636899885659,5,1.0,-0.0
5,CD4-positive helper T cell,0.0,1.0,6,1.0,-0.0
5,"CD4-positive, alpha-beta cytotoxic T cell",0.6046970758878113,0.43679147003167795,3,0.9188984816228384,0.036732466096321796
5,"CD8-positive, alpha-beta cytotoxic T cell",0.00035047516625990184,0.9850636899885659,5,1.0,-0.0
5,mature alpha-beta T cell,0.047383322963749606,0.8276807018476859,7,1.0,-0.0
5,gamma-delta T cell,0.17729855479165252,0.6737051726673053,4,1.0,-0.0
5,mature gamma-delta T cell,0.004144863811611406,0.9486671636058599,5,1.0,-0.0
5,mucosal invariant T cell,1.5282064115095502,0.21638183009750864,2,0.6779793487314846,0.16878353455263145
5,T-helper 22 cell,0.0,1.0,5,1.0,-0.0
5,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",0.16393777310471663,0.6855566799348951,6,1.0,-0.0
5,double negative T regulatory cell,0.0,1.0,7,1.0,-0.0
5,"central memory CD4-positive, alpha-beta T cell",0.0,1.0,5,1.0,-0.0
5,"central memory CD8-positive, alpha-beta T cell",0.0,1.0,5,1.0,-0.0
5,"effector memory CD4-positive, alpha-beta T cell",0.0,1.0,5,1.0,-0.0
5,"effector memory CD8-positive, alpha-beta T cell",1.3817686946319294,0.2398001039402226,2,0.7118053656837103,0.14763874255014986
5,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",0.02820783867787781,0.8666211244566555,5,1.0,-0.0
5,"activated CD4-positive, alpha-beta T cell",1.2803660209961385,0.25783099098009166,4,0.7239100900594881,0.14031537001249875
5,"activated CD8-positive, alpha-beta T cell",1.656162601122645,0.19812223923456201,3,0.6544309259784176,0.18413618570528473
5,"double-positive, alpha-beta thymocyte",2.4039076549400753,0.12103258239024009,3,0.5136847973539259,0.28930328715282777
5,double negative thymocyte,0.07165155319899887,0.7889471257927383,5,1.0,-0.0
5,natural killer cell,0.0,1.0,5,1.0,-0.0
5,mature NK T cell,0.0,1.0,6,1.0,-0.0
5,"CD16-positive, CD56-dim natural killer cell, human",0.07848093435753561,0.7793666538443661,7,1.0,-0.0
5,"CD16-negative, CD56-bright natural killer cell, human",0.5839261081702086,0.4447775135650808,3,0.9316209160772267,0.030760769563128555
5,lymphocyte,2.982540094133554,0.08416708663110029,3,0.4266803697271056,0.36989733725623836
5,innate lymphoid cell,0.10754483596347998,0.7429568072310486,7,1.0,-0.0
5,immature innate lymphoid cell,0.00031258723642593115,0.9858940267283979,9,1.0,-0.0
5,lymphoid lineage restricted progenitor cell,0.0,1.0,8,1.0,-0.0
5,monocyte,4.478338889975404,0.0343270690871242,12,0.21338728983349542,0.6708314523884402
5,classical monocyte,2.0963575009317794,0.14765051673423255,10,0.5549967793970146,0.2557095370469872
5,non-classical monocyte,4.057493991266445,0.04397571494277244,11,0.2547799357795546,0.5938347761927483
5,intermediate monocyte,1.1949355558926356,0.27433625212902013,9,0.744481279011839,0.1281462186963295
5,"CD14-positive, CD16-negative classical monocyte",1.1949355558926356,0.27433625212902013,9,0.744481279011839,0.1281462186963295
5,"CD14-positive, CD16-positive monocyte",3.1729500411515126,0.07486710497758468,10,0.39486785779758726,0.40354821635022864
5,"CD14-low, CD16-positive monocyte",4.1412077472257,0.04185129951215276,11,0.24441158915097214,0.6118782052012138
5,CD14-positive monocyte,4.1412077472257,0.04185129951215276,11,0.24441158915097214,0.6118782052012138
5,macrophage,9.215854544241903,0.0023992819510790897,14,0.03243473748680992,1.4889896127172983
5,alveolar macrophage,2.2624167257141163,0.13254706973507138,10,0.5344549753624686,0.2720888756287453
5,elicited macrophage,8.433439811709261,0.003683828160281454,14,0.043374105758152606,1.3627694659371674
5,lung macrophage,11.780282451719573,0.0005986140089652239,15,0.01248537790127467,1.90359830810202
5,inflammatory macrophage,1.7912043278420822,0.18077949642570704,10,0.6081522229989222,0.21598770142791135
5,alternatively activated macrophage,5.060500907378429,0.024477162418760266,11,0.16991296442919365,0.7697734830188049
5,central nervous system macrophage,0.0,1.0,8,1.0,-0.0
5,dendritic cell,5.679088579366971,0.017168283883626543,12,0.13476179822631587,0.8704332025398658
5,CD1c-positive myeloid dendritic cell,4.961434128626148,0.025918703307501977,11,0.17682853658389197,0.7524476472366946
5,plasmacytoid dendritic cell,0.509351875037933,0.47541955908478206,8,0.9475984716039558,0.023375648428908925
5,conventional dendritic cell,0.029723254933020134,0.8631196639015276,6,1.0,-0.0
5,granulocyte,0.0,1.0,6,1.0,-0.0
5,neutrophil,1.3157155095820998,0.2513624327276149,10,0.7139866766192952,0.14630989232005467
5,mast cell,0.08760672030962505,0.7672420526262097,7,1.0,-0.0
5,leukocyte,1.2803660209961385,0.25783099098009166,4,0.7239100900594881,0.14031537001249875
5,erythrocyte,0.0,1.0,4,1.0,-0.0
5,platelet,0.3554472351059248,0.551045661737695,3,0.9957013194765282,0.001870917356020546
5,hematopoietic stem cell,0.02820783867787781,0.8666211244566555,5,1.0,-0.0
5,tracheal goblet cell,17.52250727548225,2.839265958692078e-05,13,0.0013817760998968112,2.859562323428575
5,club cell,1.9123609698141113,0.16670123400779055,8,0.5822578986874981,0.2348846112808263
5,type I pneumocyte,6.20827259323801,0.012715465010352478,15,0.11602861821946636,0.9354348797221401
5,type II pneumocyte,4.577729364235081,0.032390108286921224,13,0.20560677434306518,0.6869625802830672
5,ciliated columnar cell of tracheobronchial tree,2.767137201146384,0.09621810500015164,11,0.4531562364523271,0.34375203875788596
5,respiratory basal cell,0.501158438417532,0.4789915561943283,9,0.9475984716039558,0.023375648428908925
5,respiratory hillock cell,2.4988584034923877,0.11392885581132219,10,0.5010124382064168,0.30015149214202064
5,nasal mucosa goblet cell,7.588899924316829,0.005872877546962755,11,0.05954445290670571,1.2251586906752092
5,goblet cell,0.316040820534443,0.5739967383234708,10,1.0,-0.0
5,kidney collecting duct intercalated cell,0.29109047209470307,0.5895225761468708,9,1.0,-0.0
5,kidney collecting duct principal cell,1.0865361610654065,0.29723995986176877,12,0.7586894080387804,0.11993597902070974
5,kidney connecting tubule epithelial cell,0.5198807458720629,0.47089255683569853,10,0.9475984716039558,0.023375648428908925
5,epithelial cell of proximal tubule,0.021666330658782255,0.8829782072166825,9,1.0,-0.0
5,kidney distal convoluted tubule epithelial cell,0.006693835432946645,0.9347931415419857,9,1.0,-0.0
5,kidney loop of Henle thick ascending limb epithelial cell,1.1669625712949843,0.28002623040433094,10,0.7543141999821461,0.12244771660350168
5,kidney loop of Henle thin descending limb epithelial cell,0.40791077313073876,0.5230318235960973,11,0.9765044276858084,0.010325783184980166
5,kidney loop of Henle thin ascending limb epithelial cell,0.6499575631932777,0.4201278522227938,11,0.9178365071770038,0.03723467212599357
5,enterocyte,1.0374446203021919,0.3084165312277225,8,0.7763588544697843,0.10993748944832962
5,intestine goblet cell,0.0,1.0,4,1.0,-0.0
5,enteroendocrine cell,0.0,1.0,5,1.0,-0.0
5,foveolar cell of stomach,0.08136503234421391,0.7754560138904874,3,1.0,-0.0
5,mucous neck cell,2.915745183291838,0.08771888413591171,9,0.4356107851647316,0.36090137620840057
5,keratinocyte,0.3368862010379806,0.5616321037779018,7,0.9999791116045569,9.071809624863049e-06
5,luminal epithelial cell of mammary gland,2.3615646396789227,0.12435740512270736,11,0.5158006007930476,0.28751815634125044
5,myoepithelial cell of mammary gland,3.4358839046940304,0.0637944401568905,11,0.34753687548156764,0.45899910771126506
5,basal cell,7.372266954550086,0.006623738034901374,14,0.06447105020637338,1.190635255256275
5,endothelial cell,19.978021984867155,7.833741922622337e-06,19,0.0005718631603514306,3.242707879972679
5,blood vessel endothelial cell,13.30955824207665,0.00026405656822011726,15,0.006218106283893084,2.2063418589872956
5,vein endothelial cell,21.977481641182173,2.758682336748928e-06,19,0.00024236362026471372,3.61553256892825
5,endothelial cell of artery,35.09283763146349,3.1435490014911987e-09,22,7.649302570295251e-07,6.116378160098663
5,capillary endothelial cell,12.464526176390583,0.00041475371528738674,17,0.0091748549139331,2.037400794713634
5,endothelial cell of lymphatic vessel,13.879745574326611,0.00019488745395839155,14,0.005269179310726882,2.278257022088781
5,pulmonary artery endothelial cell,13.387304742245863,0.00025333316522111913,17,0.0061644403537138995,2.2101063452363587
5,neuron,0.9676055696870369,0.32527806972365536,3,0.8049253928754861,0.09424437176139613
5,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron,3.1241382759731153,0.07714064652459768,1,0.401663576486111,0.3961375490208729
5,L6b glutamatergic cortical neuron,1.6781095583272323,0.19517583722157603,2,0.6476289144170477,0.1886737697218676
5,near-projecting glutamatergic cortical neuron,0.25537441541289746,0.6133159535163116,4,1.0,-0.0
5,corticothalamic-projecting glutamatergic cortical neuron,2.83660581682913,0.09213865425067555,1,0.44543852717214005,0.351212222383617
5,caudal ganglionic eminence derived GABAergic cortical interneuron,0.1427719081584663,0.7055407638300322,4,1.0,-0.0
5,lamp5 GABAergic cortical interneuron,0.3764874655810174,0.5394891062203986,4,0.9945127463153812,0.002389646306302528
5,sst GABAergic cortical interneuron,1.439910068901204,0.23015389380224568,2,0.7000514269818306,0.15487005479424862
5,pvalb GABAergic cortical interneuron,1.324228215014027,0.24983462579740712,2,0.7139866766192952,0.14630989232005467
5,vip GABAergic cortical interneuron,0.7567027562570801,0.3843623604417985,3,0.8768266347578528,0.05708626639543353
5,sncg GABAergic cortical interneuron,1.5282064115095502,0.21638183009750864,2,0.6779793487314846,0.16878353455263145
5,chandelier pvalb GABAergic cortical interneuron,0.888289017849476,0.34594138932917773,2,0.8307145204286176,0.08054819824198681
5,retinal ganglion cell,0.0,1.0,7,1.0,-0.0
5,amacrine cell,0.624263891055842,0.4294671965479028,5,0.9188984816228384,0.036732466096321796
5,retina horizontal cell,1.8581496688380834,0.17283850697734543,3,0.5923573243824515,0.22741623720825382
5,astrocyte,0.6725076079428547,0.4121787045813452,9,0.9121460162270781,0.03993563429684551
5,astrocyte of the cerebral cortex,0.1788480696405227,0.6723650658334641,8,1.0,-0.0
5,oligodendrocyte,0.0956830755637131,0.7570729386774854,5,1.0,-0.0
5,oligodendrocyte precursor cell,0.8718604257250228,0.3504407785892636,3,0.8332956624435258,0.07920087880286433
5,microglial cell,5.478383537225321,0.01925305515017095,12,0.1428697079311026,0.845059843098049
5,ependymal cell,0.43407924183437147,0.5099940848877872,5,0.9765044276858084,0.010325783184980166
5,Bergmann glial cell,8.802115123956337e-05,0.9925143897255112,7,1.0,-0.0
5,Schwann cell,1.326472149675834,0.24943379700295387,11,0.7139866766192952,0.14630989232005467
5,retinal rod cell,0.6059107022537402,0.436331670684449,5,0.9188984816228384,0.036732466096321796
5,retinal cone cell,2.0962717771919355,0.14765879756676814,3,0.5549967793970146,0.2557095370469872
5,fibroblast of cardiac tissue,6.8332769407082345,0.008947496251173288,16,0.08373938799175,1.0770702174688762
5,bronchus fibroblast of lung,14.437682796691726,0.00014487422458543965,15,0.004598181910755258,2.337413851406354
5,alveolar type 1 fibroblast cell,6.046242206848496,0.013935924734401814,14,0.1250378394142178,0.9029585392962092
5,alveolar type 2 fibroblast cell,11.220272332560313,0.0008090862123618679,16,0.015963052297950368,1.7968840635231869
5,kidney interstitial fibroblast,0.8239912088956748,0.3640158085412637,11,0.8515156891950945,0.06980734574238653
5,pericyte,2.001506182207537,0.1571429884129527,11,0.562325399713017,0.2500122993714926
5,lung pericyte,0.1422283110670317,0.7060757422982434,8,1.0,-0.0
5,renal interstitial pericyte,4.694006981849564,0.030267984278965893,14,0.19553653560747877,0.708772083637678
5,smooth muscle cell,7.597191730142793,0.0058459285481006484,14,0.05954445290670571,1.2251586906752092
5,vascular associated smooth muscle cell,2.0963575009317794,0.14765051673423255,10,0.5549967793970146,0.2557095370469872
5,tracheobronchial smooth muscle cell,0.06676829035482781,0.7961016056666426,8,1.0,-0.0
5,mesothelial cell,0.7214036095500882,0.3956838854039436,11,0.8970473178412386,0.04718464799788223
